Serial No.,GRE Score,TOEFL Score,University Rating,SOP,LOR ,CGPA,Research,Chance of Admit 
121.0,335.0,117.0,5.0,4.863972462133309,5.0,9.580090925095066,0.0,0.953320584733358
422.0,321.0,111.0,2.0,3.11155921005692,4.54508696174449,8.992289120678462,0.0,0.7853795098054741
319.0,322.0,109.0,4.0,2.569173327363397,2.2025688571518094,9.00291381648181,1.0,0.8069300058885445
69.0,318.0,107.0,2.0,3.515517899146586,3.870495614740223,9.187899034936772,1.0,0.6624176540657527
450.0,314.0,100.0,3.0,3.410060442289541,4.3443769556363865,9.175271560782738,1.0,0.7669210708398065
337.0,320.0,109.0,2.0,3.081633526556314,2.524330532563106,8.748922886661244,1.0,0.7263079389554872
192.0,321.0,109.0,5.0,4.009244163540784,4.856938234516916,9.006211090453498,0.0,0.8890638907736216
292.0,300.0,101.0,2.0,1.6164100203101204,2.027282439446651,7.642008781955454,0.0,0.5316248580903604
106.0,317.0,109.0,3.0,3.9181997150498686,4.553932178929305,8.711283742410343,0.0,0.6903663370587522
29.0,295.0,92.0,1.0,2.0099026413499548,2.03973873882299,7.124582767769221,0.0,0.4694773066975902
450.0,316.0,101.0,4.0,3.4228104127975683,4.393888879458361,9.160634924303492,1.0,0.7697909888410148
432.0,320.0,111.0,2.0,3.351129936642008,3.5794243851426626,8.784271487247068,1.0,0.7312344936960639
82.0,340.0,119.0,4.0,4.899260205892826,4.970479741216509,9.348145299585129,1.0,0.9787952869138988
297.0,311.0,105.0,4.0,3.602576706481316,3.442195019110088,8.714344487646411,0.0,0.740619239260218
202.0,314.0,110.0,2.0,3.496005438613267,2.8141878183933544,8.516041596831158,1.0,0.7223969725427697
3.0,317.0,104.0,2.0,3.0653514142327727,3.454054037947594,7.985133491328307,0.0,0.7002728552022122
327.0,299.0,99.0,4.0,1.9501391905409835,2.018227535629436,7.890976587364681,1.0,0.6504716289593441
385.0,338.0,113.0,5.0,4.899283694886517,4.95364712126647,9.878130785723664,1.0,0.9999294740579728
356.0,317.0,104.0,3.0,2.0800711867831403,3.523294443155759,7.865795335392315,1.0,0.723556277157567
139.0,325.0,115.0,3.0,4.496011286863458,3.174478567530682,9.07695291191737,1.0,0.7963636239200662
115.0,313.0,106.0,2.0,3.5710634998592377,3.078851342629967,8.566711860017795,1.0,0.6179226365118667
103.0,315.0,103.0,1.0,4.003518649707609,3.5289050862059588,8.33919809781065,1.0,0.6147944116048751
315.0,302.0,106.0,1.0,3.0017899179946657,4.145456147950085,8.105506950540086,0.0,0.639298962668675
103.0,314.0,106.0,2.0,4.0,3.5,8.25,0.0,0.62
334.0,319.0,106.0,2.0,2.9207716095286504,3.3431642835297466,8.585710595787015,1.0,0.7050751040692481
242.0,317.0,102.0,2.0,2.4479291985568974,1.9315043504890224,8.052120136142383,0.0,0.6482978105895176
41.0,307.0,109.0,2.0,3.3846003779042384,3.083421884226763,7.957248988888368,0.0,0.4272351828196227
378.0,289.0,99.0,1.0,1.6365577205077817,2.117590411718993,7.626117120445957,1.0,0.4954641748123143
357.0,326.0,109.0,3.0,3.5752941619878675,3.989522309319189,8.875980237933126,0.0,0.8117232014854259
226.0,295.0,100.0,1.0,2.508529525571114,2.4704580482577283,7.987720687299756,0.0,0.6389134787327532
228.0,313.0,110.0,1.0,3.4129732989758907,3.008436836567656,8.454988708439732,0.0,0.6435576503525071
317.0,297.0,100.0,2.0,1.5964999789397576,1.8928116221678613,7.909123911960069,1.0,0.5578894998982047
307.0,322.0,110.0,2.0,4.051245869394631,3.487451602171882,9.104275878477432,0.0,0.7785724339576939
31.0,300.0,96.0,1.0,2.9362978026607203,3.011926870929178,8.168808017419337,1.0,0.6595095765942558
44.0,332.0,117.0,4.0,4.5,4.0,9.1,0.0,0.87
488.0,326.0,115.0,4.0,3.5872450866788843,4.025488054986475,8.990354075086476,0.0,0.8029847551270931
285.0,340.0,110.0,4.0,5.0,4.53281421673664,9.56560719085834,1.0,0.9473438247484508
389.0,295.0,97.0,1.0,1.7168158011820251,1.8823552172337203,7.776712847564644,1.0,0.4763950543968289
471.0,321.0,110.0,5.0,4.144461052485649,3.99944708277053,9.302987612552764,0.0,0.8798781217387579
206.0,294.0,99.0,2.0,2.704347428400548,3.161907899645298,7.684404274038126,0.0,0.580095920434152
68.0,315.0,107.0,3.0,3.398125744853372,3.742197349630753,8.669205013119683,1.0,0.5827579467655777
106.0,316.0,110.0,3.0,3.790682429035656,4.623957670567459,8.890139562155644,0.0,0.7265318397435884
313.0,310.0,106.0,3.0,4.56912943744146,4.367985777032787,8.979655087030034,1.0,0.7586958044293306
332.0,312.0,106.0,3.0,3.0988222695571928,2.156538521841718,8.330569190769703,0.0,0.7315191887043307
482.0,324.0,105.0,3.0,3.252826569920193,2.499154564597889,8.376670795586222,1.0,0.7485553213534181
466.0,304.0,97.0,3.0,3.02780045796529,4.3229017559738026,8.211289302699356,1.0,0.5510792280337816
445.0,322.0,113.0,5.0,3.9449186847560234,4.986899294740778,9.285460876587154,0.0,0.9510287174304854
381.0,320.0,102.0,2.0,3.360196669672146,4.039952683200184,8.940311201129857,1.0,0.7691777782600023
113.0,301.0,107.0,2.0,3.522406137554102,3.529955490931467,8.509594577530214,1.0,0.6076767383344757
331.0,326.0,111.0,2.0,3.585052983209445,3.027627681131375,8.818522224065738,0.0,0.8146221210888464
401.0,305.0,101.0,2.0,3.5994867723708155,3.0579335118956714,8.190449911247498,0.0,0.6112891022017041
243.0,323.0,115.0,4.0,3.4903035157259943,2.8705527086197464,8.674470154961258,1.0,0.6745131159645812
265.0,325.0,110.0,1.0,2.848894955730373,2.38455642692386,8.601202955911765,0.0,0.7500369904643778
81.0,312.0,106.0,2.0,1.901943134207826,3.1692111835624224,8.164291309934827,1.0,0.463712246268258
369.0,298.0,92.0,2.0,2.069415536127108,2.0049940066018173,8.045769339578223,0.0,0.5096084517402393
484.0,303.0,103.0,5.0,4.968617102050692,2.948013287423636,7.883186623497669,0.0,0.6956894681008713
413.0,315.0,101.0,3.0,2.5396081259882464,1.878226670118176,7.937115369183125,1.0,0.5954621962111168
426.0,324.0,111.0,5.0,4.076699877575983,4.877804361546448,9.85601904951193,1.0,0.9270119350199386
2.0,321.0,109.0,4.0,4.131075213676484,4.328047646091741,8.753551537775968,1.0,0.7942248128514631
132.0,301.0,105.0,4.0,4.997880041606085,4.547105744852159,8.601327601078703,1.0,0.7278537043924025
183.0,299.0,100.0,2.0,2.9470411153196,3.65643871794481,7.720092883704448,1.0,0.6650692204394296
233.0,311.0,106.0,2.0,2.327428870280322,3.383456214595876,8.178127459220416,0.0,0.6978113727073741
375.0,313.0,105.0,2.0,1.9909312670508577,2.4960400291969376,7.655883684296643,1.0,0.4339017089359293
281.0,310.0,103.0,2.0,4.49329476021279,4.253075111278057,8.803921069781016,0.0,0.6983098933888392
184.0,314.0,109.0,3.0,4.026936952738799,4.130785171263144,8.504660920186002,0.0,0.7442075306880352
10.0,321.0,108.0,4.0,3.4221249934560585,2.962870796458817,8.749562389458273,0.0,0.4286649351102932
460.0,330.0,111.0,3.0,4.074163619877469,3.543476164760412,9.372484784516724,0.0,0.8635844119426316
405.0,310.0,100.0,4.0,2.050747726062312,2.38737545242598,7.600564651084714,0.0,0.6276468580013612
249.0,323.0,109.0,4.0,3.416261806184652,3.905474303036802,8.894905159419297,1.0,0.8184504348260278
303.0,323.0,104.0,1.0,2.915772590945295,3.0963178033559475,8.396859942725712,1.0,0.6371697018507188
265.0,325.0,110.0,3.0,3.060310144334724,2.5034196865784284,8.797506047321118,1.0,0.74642301221373
326.0,325.0,115.0,3.0,3.4338314202759403,3.8715869270748087,9.155997353632792,0.0,0.8008907332205192
380.0,311.0,99.0,1.0,2.5,3.0,8.43,1.0,0.71
169.0,293.0,97.0,1.0,1.948491133040045,3.926212251263035,7.865793899748983,0.0,0.620044743857558
263.0,308.0,104.0,2.0,2.514201113661093,3.9876067836491673,8.205552939407601,1.0,0.6826103006065403
353.0,301.0,100.0,1.0,3.0208573591726835,3.4693307362659334,7.93436210819509,0.0,0.6318839491841514
178.0,317.0,110.0,4.0,3.549818043172724,3.244015406884405,9.156576984318349,0.0,0.7889361896788191
332.0,310.0,102.0,2.0,3.109786362436533,2.163325994108723,8.009592756165903,1.0,0.7405221139763136
195.0,316.0,108.0,3.0,3.577807028451807,2.956095412065812,8.610337686612516,0.0,0.7795528629487897
215.0,332.0,117.0,4.0,4.490773385030822,5.0,9.449511449142635,1.0,0.949052268123515
76.0,327.0,115.0,3.0,1.9886816879231108,3.981927341960642,8.678702051645947,0.0,0.7460503675360681
87.0,313.0,107.0,3.0,4.456709404355927,3.632906625278044,8.498408001871226,0.0,0.7330906726561105
309.0,312.0,107.0,3.0,3.4781093292981877,2.960318212867946,8.703602163332707,1.0,0.6886189526258587
266.0,311.0,101.0,3.0,2.5678126101359773,2.4650579486549886,8.504645165769285,0.0,0.6727887659901244
339.0,323.0,105.0,4.0,3.750180258788596,3.9957158846344543,8.807732666946958,1.0,0.8022090758188217
174.0,323.0,112.0,5.0,4.317805487029018,4.534800922183481,9.09491719411357,1.0,0.9284531896619544
284.0,320.0,109.0,4.0,2.620484600299371,3.0716977114739867,8.823877490182845,1.0,0.834014990285033
265.0,324.0,109.0,3.0,3.053388534581768,2.6968098546586003,8.823132096622738,1.0,0.7720345310926037
10.0,321.0,107.0,2.0,3.404634268021752,2.752305223339942,8.653836412645548,0.0,0.4451364562797001
131.0,340.0,115.0,4.0,3.855218863598908,4.604494841917882,9.934159874586832,1.0,0.9723825264725384
250.0,321.0,109.0,4.0,3.623964380271525,3.866926998428556,8.826651907652696,1.0,0.7934435833929707
446.0,327.0,114.0,4.0,4.387552667785108,5.0,9.08112945992004,1.0,0.8821908916405277
292.0,301.0,103.0,2.0,1.4825241912190736,1.880462930906783,7.976297827445672,0.0,0.5736384556121443
145.0,324.0,111.0,2.0,2.9685493368354505,3.6080978370339953,8.91597694173994,0.0,0.7781492308035701
490.0,302.0,108.0,2.0,4.028062924577236,4.5589315519028935,8.641172494357972,1.0,0.6527922659098986
466.0,303.0,96.0,5.0,3.1183475019249074,4.441100847998175,8.359087051953674,0.0,0.536210591376917
204.0,332.0,120.0,5.0,3.8689347514257175,4.966116542330868,9.835066235365044,0.0,0.9975349105674002
55.0,319.0,112.0,4.0,2.83362010779372,3.406221392240771,8.09670192577596,0.0,0.714091401495384
172.0,335.0,117.0,5.0,3.9231546652582416,4.523458560424893,9.221699431966428,0.0,0.9091642583712196
396.0,325.0,109.0,2.0,3.3969828272479905,3.558515759674015,9.088981179641909,1.0,0.8310860625956421
418.0,315.0,103.0,4.0,3.492167468637877,1.9389284067302432,7.597660191228624,0.0,0.5201778216745027
182.0,303.0,106.0,3.0,2.723132136104073,2.4824629900586155,8.51859324716484,1.0,0.7419366108618083
206.0,294.0,98.0,3.0,2.416362766126236,3.073528356212777,7.559752529295189,1.0,0.5706506792000271
322.0,322.0,102.0,2.0,4.108417258352978,3.983068863669276,8.515596482844648,0.0,0.7310774850992791
326.0,326.0,114.0,4.0,3.468507994201276,3.98827735830012,9.014126585596872,0.0,0.8131371460628121
388.0,307.0,105.0,3.0,1.9439671937203404,3.482699054333404,7.998484284301726,1.0,0.5049306119078079
207.0,317.0,100.0,3.0,3.529382878301215,3.0618613784825297,7.793855940368556,0.0,0.6512856829870612
195.0,317.0,110.0,2.0,3.532388589648068,3.039129866183187,8.710224167668029,1.0,0.7797440319280331
412.0,313.0,94.0,2.0,2.289668171863917,1.5305226573233977,8.187663707748298,0.0,0.5471634101394333
435.0,306.0,103.0,4.0,3.4173253580369414,3.057512723428562,8.177162901116228,1.0,0.6552476604387015
205.0,298.0,103.0,3.0,3.5586673607214574,4.124267987572864,8.443614780114723,0.0,0.6723287073206622
382.0,318.0,105.0,4.0,3.03521808105404,3.503304606544841,8.819188583872343,0.0,0.7267680052033288
288.0,324.0,113.0,5.0,5.0,4.572270421828386,8.884430285589369,1.0,0.8659094795826203
102.0,311.0,104.0,3.0,2.5824471806761724,2.93302132697842,8.016572085185837,0.0,0.6318265657704839
334.0,319.0,106.0,4.0,3.170211701220342,3.5897349839448007,8.635169695503341,1.0,0.709152857466416
11.0,325.0,105.0,3.0,3.359152482075015,4.020706638828743,8.390894435924363,0.0,0.5126065671340252
483.0,329.0,112.0,5.0,3.9439737280061617,2.5179288934492625,8.775043798978302,0.0,0.8355023680156942
58.0,297.0,99.0,1.0,4.006262948363965,1.88273284331212,7.755536308313905,1.0,0.4418573373567564
337.0,319.0,111.0,3.0,3.089829993416252,2.6957769103254026,8.710385899756066,0.0,0.7615304621621364
157.0,313.0,105.0,2.0,1.980152827632226,2.40612167740999,8.183256878918588,0.0,0.6783785205502177
151.0,335.0,113.0,3.0,4.073439462933856,3.837592487332471,9.400968242682913,1.0,0.9308498306957756
91.0,318.0,106.0,2.0,4.037364664653928,3.8850030592332256,7.859996038128311,1.0,0.676048521410826
262.0,311.0,105.0,4.0,3.594529750896151,3.949780883227376,8.014940941747259,0.0,0.7329312225088243
100.0,323.0,112.0,3.0,3.991354983574904,3.9367995055771017,8.918754513735358,1.0,0.8022691708550901
44.0,331.0,115.0,3.0,4.416578765952675,4.018423931078229,9.008117553371816,0.0,0.8580233358546276
17.0,317.0,106.0,4.0,4.1370763979760685,2.8067604403684654,8.603999444172818,1.0,0.6436365829149634
378.0,290.0,100.0,1.0,1.5344618515079216,2.002515866586742,7.516429427027002,1.0,0.4439311699090603
434.0,315.0,110.0,3.0,3.939537480383224,5.0,8.472277421612295,0.0,0.6657748007466651
436.0,309.0,104.0,2.0,2.404969849423732,4.056039264481329,7.635812253975088,0.0,0.555411664394588
356.0,315.0,105.0,3.0,1.977284877737098,3.4981034927453374,8.239100446378457,1.0,0.721244514000209
134.0,322.0,111.0,4.0,4.074063674102701,4.521080838842366,8.801071547053525,0.0,0.7686613551595941
257.0,308.0,100.0,3.0,3.852794387049189,4.076455866124103,8.563463040246578,0.0,0.7278235158319718
118.0,288.0,105.0,4.0,2.009629039370721,2.5256611635414425,7.448078063497733,0.0,0.4276952915016692
289.0,314.0,104.0,4.0,4.986283543305071,5.0,8.810603933231139,0.0,0.8562774593794679
298.0,321.0,120.0,3.0,3.998593127295549,4.282904629896205,9.060244234940216,1.0,0.8391615641372064
130.0,331.0,118.0,5.0,4.926872636898803,4.935118668393167,9.250667932612416,1.0,0.9293061308956012
443.0,331.0,117.0,4.0,4.337811000437258,4.522184593913462,9.56537083798136,0.0,0.9409500926893836
366.0,328.0,113.0,3.0,4.643874583588136,2.999988044337949,9.126184920697808,1.0,0.8615395976897262
253.0,318.0,101.0,3.0,2.5329453393460266,3.4400493689134226,8.4789633451456,1.0,0.6909398403571286
413.0,313.0,101.0,3.0,2.63837525014774,2.102368540303784,7.741136910954012,0.0,0.6167224053257282
270.0,307.0,108.0,4.0,4.51001882486873,4.849769618657098,8.417613590771401,1.0,0.7778920902607379
325.0,314.0,102.0,3.0,2.9174157847683952,2.550490065945629,8.22153303444081,0.0,0.6265070385486786
255.0,321.0,113.0,3.0,4.0033584157860895,5.0,9.003263158077754,0.0,0.8541796413144467
134.0,323.0,112.0,4.0,3.93988403293183,4.517332507646229,8.899099565078327,1.0,0.7577767136845355
214.0,334.0,120.0,5.0,4.970822990400667,4.417099231043019,9.811401488855529,1.0,0.9889646210960814
61.0,307.0,100.0,3.0,2.9425216789893813,3.1940462088841093,8.07798228709941,0.0,0.5233399144274022
349.0,301.0,99.0,2.0,1.9721036780672168,2.1822565234882823,7.208507968550356,0.0,0.5679410375879035
320.0,326.0,114.0,3.0,3.747324096240888,3.033556152700153,8.518372458651271,1.0,0.8258891366764788
135.0,332.0,111.0,4.0,3.9524489964378176,4.02334110710448,9.292868493047491,0.0,0.8861605748019309
96.0,303.0,101.0,5.0,1.4067852532843244,2.3840504014311086,7.755251932961133,1.0,0.4240331513439936
312.0,327.0,108.0,5.0,4.553165072975869,4.277359208552519,9.06477524570821,0.0,0.8373196741674634
338.0,332.0,116.0,5.0,5.0,5.0,9.536930707046016,0.0,0.94749435906809
215.0,331.0,117.0,4.0,4.456676339601866,5.0,9.608990444372512,0.0,0.9447518872197476
13.0,328.0,111.0,5.0,4.035097012367679,4.408718827471846,9.106607396567968,0.0,0.778784810684437
259.0,324.0,101.0,5.0,5.0,4.861994372428975,8.683501346747146,1.0,0.7926918135596773
195.0,314.0,108.0,2.0,3.740153769576583,2.977629689524763,8.681965870519324,0.0,0.7594377842170448
333.0,306.0,105.0,4.0,3.628269803515812,2.468790812603236,8.242547906481867,1.0,0.7291212548365236
227.0,306.0,109.0,3.0,3.4420121172021823,3.933537073558453,8.513338693001694,0.0,0.6255554719790867
99.0,332.0,117.0,3.0,4.936703123408828,4.360526490036691,9.223445225578148,0.0,0.946081139235342
486.0,310.0,102.0,3.0,2.4600956882966725,3.420871592108425,8.242001390729989,0.0,0.7029685216603679
370.0,299.0,97.0,1.0,2.0279157427618726,2.939408002934235,8.033207531194442,1.0,0.6591936834969723
161.0,315.0,101.0,1.0,1.631679975058816,2.044474532319002,7.683891871938193,1.0,0.5307720006144709
481.0,320.0,100.0,3.0,3.4797826352580024,4.175663709756463,8.987462404295943,0.0,0.7779086361120833
288.0,324.0,114.0,5.0,5.0,4.392788624766807,9.026543494675,0.0,0.8679275807644087
38.0,300.0,104.0,1.0,1.091143340761562,2.032908493685212,7.919638162770696,0.0,0.5912729655123814
296.0,317.0,98.0,3.0,3.0096617707686217,2.626466225680318,8.644739938287131,0.0,0.6591642934831512
390.0,321.0,107.0,4.0,3.587439163269972,3.993286115574577,8.47442178489921,1.0,0.721546693005966
96.0,304.0,101.0,4.0,1.4187334505972278,2.536692251182937,7.814803456358304,0.0,0.3851059860136145
62.0,305.0,102.0,2.0,4.134793239252554,2.952264337491342,8.143298062003447,1.0,0.4818275206375118
324.0,305.0,102.0,2.0,2.0,2.5,8.18,0.0,0.62
393.0,326.0,112.0,4.0,4.0,3.5,9.12,1.0,0.84
326.0,323.0,116.0,3.0,3.4511808128284955,3.9738577850601087,9.091406316910762,1.0,0.8226254247866075
293.0,302.0,99.0,1.0,0.9776687657375616,2.1047587624028643,7.8429174183187955,1.0,0.5760806126029945
135.0,332.0,112.0,5.0,4.183692897572672,3.905806846422622,8.9765122187612,0.0,0.907898144801108
360.0,321.0,108.0,1.0,2.017858096679735,1.5339334556354585,8.415734842473748,0.0,0.7930856684366757
131.0,339.0,114.0,5.0,4.119908208430159,4.59121199882135,9.811872788382738,0.0,0.9809525225787752
441.0,304.0,102.0,2.0,2.450665747283672,1.516571472717282,7.781273180454043,1.0,0.5450016748306296
482.0,322.0,108.0,5.0,2.806582887161102,2.360024085339016,8.598474493633418,0.0,0.7648539443033098
394.0,316.0,104.0,3.0,3.060067257413303,2.9669303629314605,8.774876804880476,1.0,0.7469911426804585
253.0,317.0,100.0,2.0,2.5116558334503623,3.4862879452275743,8.589575047228239,0.0,0.6604474734123725
487.0,318.0,103.0,2.0,2.668866017059296,2.533871342323117,8.458775471014096,0.0,0.6975506080065963
158.0,310.0,104.0,1.0,1.9129229652113884,2.6259223415717754,8.21529856891057,1.0,0.6391692251218907
399.0,312.0,102.0,3.0,3.6465225101993046,4.142425442406222,8.782418748232994,0.0,0.6585310478079823
421.0,298.0,101.0,2.0,2.144064833203872,2.8823043755933475,7.5226159139954225,1.0,0.4076561569732161
293.0,303.0,99.0,2.0,1.025420999336448,2.006040513178041,7.930697493851452,1.0,0.5698749955331484
148.0,327.0,114.0,2.0,2.998953557151775,2.7943864013275643,9.09494744828051,1.0,0.832765066347059
405.0,310.0,99.0,4.0,1.964223593113021,2.4562167513413,7.657351994853642,1.0,0.6109457388953358
112.0,320.0,109.0,4.0,4.116809258191744,3.906368076083409,8.722222397380138,1.0,0.7010539791179036
186.0,326.0,114.0,4.0,4.519778052576458,4.480546389526097,9.184970886966644,0.0,0.8667935517131865
399.0,310.0,101.0,3.0,3.2786706899026608,3.937656964996558,8.840828095801387,1.0,0.6788756089644322
19.0,318.0,110.0,2.0,4.012049536676424,3.008447437937153,8.68219766485332,0.0,0.5975376667997825
196.0,307.0,106.0,2.0,3.121265242380271,3.41677879727831,8.66040051839324,1.0,0.7823875848903684
375.0,314.0,102.0,1.0,1.866325600159094,2.227624276459049,7.57733006457523,0.0,0.3689401632149627
488.0,327.0,113.0,5.0,3.4109918371410317,4.109987133673483,9.175662782694626,0.0,0.8010574928312496
18.0,318.0,107.0,4.0,4.077866201816231,2.8924725762560777,8.037521802520907,1.0,0.6494178795491264
238.0,329.0,114.0,5.0,4.5,5.0,9.19,1.0,0.86
257.0,308.0,97.0,2.0,4.073669706971012,4.051203299602542,8.351147622105112,0.0,0.7735615739344354
289.0,314.0,104.0,4.0,5.0,4.988883773396537,8.971425956184877,1.0,0.7853032146703467
28.0,296.0,97.0,2.0,1.5813726848278051,2.4466752991220466,7.672517809948878,1.0,0.4314297621786475
271.0,305.0,104.0,1.0,2.3256850914578613,3.1417067275378785,8.100581629454112,1.0,0.7053602636707925
4.0,321.0,109.0,2.0,3.706089554604938,2.55389788551126,8.820228517028355,1.0,0.7933675827176906
168.0,311.0,103.0,4.0,1.8108679763664184,3.0310382126996616,8.161895662210236,0.0,0.6409242055940542
330.0,297.0,95.0,3.0,2.5022526941516805,1.7529960736410417,7.793214955704957,1.0,0.3870271577568259
146.0,319.0,113.0,1.0,1.8952197190004751,2.544168713341658,8.737727733865757,1.0,0.8149044386166914
383.0,323.0,110.0,3.0,4.470220132633982,3.9904341056370662,9.035341071239444,0.0,0.8454850664404503
441.0,305.0,105.0,1.0,2.5540338772784352,1.4335472368716646,7.862444379116106,0.0,0.5186928313214305
